order_id,customer_id,order_date,delivery_time_min,status,total_amount_xaf,city_order,quartier_order,product_category,courier_id,order_hour,order_day_of_week,order_day,order_month,name,phone,registration_date,city_customer,quartier_customer,loyalty_score,client_actif
100132,CUST11469,2025-04-01 20:28:00,33.2,livré,11837.0,Bafoussam,Baham-Route,papeterie,27,20,Saturday,Tuesday,2025-04,PROSPER DAWA,00237685387867871214,2024-04-06,Douala,Logbessou,80.8,True
100133,CUST11843,2022-08-09 10:36:00,45.7,annulé,2937.0,Bafoussam,Pefura,produit frais,46,10,Thursday,Tuesday,2022-08,RABI NKOLO,639801436,2021-08-11,Douala,Bepanda,21.1,True
100134,CUST10897,2024-12-12 19:00:00,59.0,livré,4733.0,Douala,Nyalla,produit frais,47,19,Thursday,Thursday,2024-12,ESTELLE OBAMA,680138498,2024-12-03,Douala,Bepanda,24.2,True
100135,CUST11418,2024-09-02 00:00:00,89.2,en_retard,17626.0,Douala,Cité des Palmiers,epicerie,21,0,Monday,Monday,2024-09,Aïcha ngoufo,618815720,2023-01-29,Bafoussam,Baham-Route,17.9,True
100136,CUST10144,2022-11-11 10:34:00,45.0,livré,32059.0,Yaounde,Mendong,inconnu,33,10,Friday,Friday,2022-11,Cyrille TSIMI,696028436,2021-10-13,Douala,Akwa,78.8,True
100137,CUST11671,2024-02-09 21:19:00,37.0,livré,41079.0,Douala,Akwa,inconnu,43,21,Monday,Friday,2024-02,Astride MAHAMADOU,646866075,2024-11-16,Douala,PK12,34.7,True
100138,CUST11063,2024-12-13 18:47:00,50.8,livré,6271.0,Yaounde,Madagascar,hygiene,33,18,Friday,Friday,2024-12,AURELIE MONGO,642713008,2022-01-11,Douala,Nyalla,48.7,True
100139,CUST11655,2024-04-11 20:18:00,51.2,livré,53356.0,Yaounde,Ngoa-Ekele,articles menagers,30,20,Monday,Thursday,2024-04,Ornella sidibe,687774890,2023-07-29,Bafoussam,Centre Ville,53.3,True
100140,CUST11829,2023-05-24 19:08:00,45.5,livré,4632.0,Bafoussam,Fomekoua,boisson,38,19,Wednesday,Wednesday,2023-05,BALDE Khadija,659823245,2021-06-21,Yaounde,Etoudi,100.0,True
100141,CUST11731,2024-10-19 00:00:00,229.0,en_retard,45000.0,Yaounde,Nkol-Eton,cosmetique,47,0,Saturday,Saturday,2024-10,Rabi NKOUAM,618846539,2024-02-09,Douala,Village,8.1,True
100142,CUST11156,2023-11-04 18:24:00,45.7,en_retard,19175.0,Bafoussam,Lekie,inconnu,15,18,Tuesday,Saturday,2023-11,ERIC BIKELE,00237613885234887297,2024-08-23,Bafoussam,Pefura,56.6,True
100143,CUST11666,2025-01-28 00:00:00,100.9,en_retard,14623.0,Yaounde,Elig-Edzoa,papeterie,11,0,Tuesday,Tuesday,2025-01,LUC MAHAMADOU,619165226,2023-11-28,Douala,Makepe,82.4,True
100144,CUST11245,2023-07-18 13:00:00,93.8,en_retard,10052.0,Douala,PK12,inconnu,13,13,Tuesday,Tuesday,2023-07,NDZANA Romain,649609054,2024-06-01,Bafoussam,Bamendzi,64.8,True
100145,CUST11472,2023-12-03 11:38:00,19.6,annule,12357.0,Bafoussam,Centre Ville,restauration,33,11,Sunday,Sunday,2023-12,Rodrigue MENDO,626405605,2024-05-13,Yaounde,Messa,100.0,True
100146,CUST10906,2022-07-15 13:56:00,34.1,livré,63970.0,Douala,Ndogpassi,vetement,19,13,Friday,Friday,2022-07,Astride TCHAMBA,00237693352876649885,2024-08-22,Douala,Nkolmesseng,59.9,True
100147,CUST10544,2023-09-04 00:00:00,27.3,livré,6436.0,Douala,Bonapriso,hygiene,3,0,Monday,Monday,2023-09,EKOTTO Patricia,621381064,2023-05-28,Bafoussam,Kamkop,24.0,True
100148,CUST17327,2024-07-24 10:06:00,36.0,livre,14053.0,Douala,Village,restauration,7,10,Wednesday,Wednesday,2024-07,SANGARE Colette,671352751,2024-02-01,Douala,Mboppi,61.6,True
100149,CUST11709,2025-03-10 17:18:00,86.7,livré,10910.0,Douala,Beedi,inconnu,44,17,Monday,Monday,2025-03,Boris TALLA,677719420,2021-07-20,Douala,New-Bell,34.2,True
100150,CUST11483,2023-04-22 00:00:00,145.0,en_retard,9377.0,Yaounde,Bastos,restauration,19,0,Saturday,Saturday,2023-04,Hervé ELA,687566910,2022-09-21,Douala,Yassa,77.8,True
100151,CUST10231,2024-05-20 00:00:00,45.7,livré,202457.0,Douala,Nyalla,electronique,7,0,Monday,Monday,2024-05,KOUAM Khadija,682374753,2021-08-07,Bafoussam,Baham-Route,54.4,True
100152,CUST10071,2023-07-15 17:45:00,192.9,en_retard,5570.0,Yaounde,Tsinga,papeterie,33,17,Saturday,Saturday,2023-07,Ibrahim DJOUMESSI,631831063,2022-12-23,Yaounde,Ngoa-Ekele,43.5,True
100153,CUST10040,2024-12-28 09:48:00,45.2,livré,7145.0,Yaounde,Essos,produit frais,45,9,Saturday,Saturday,2024-12,BIKELE Gisèle,622981052,2022-07-17,Douala,Cité des Palmiers,32.0,True
100154,CUST11466,2024-05-08 22:20:00,45.7,livré,38065.0,Douala,New-Bell,inconnu,7,22,Wednesday,Wednesday,2024-05,NDONGO Fatima,618050510,2022-08-29,Douala,Yassa,46.8,True
100155,CUST12061,2024-02-12 13:47:00,30.8,livré,50000.0,Bafoussam,Tougang,inconnu,14,13,Monday,Monday,2024-02,DIALLO Raoul,685386435,2022-06-09,Yaounde,Essos,36.6,True
100156,CUST10353,2023-06-23 11:40:00,25.8,livré,10240.0,Yaounde,Madagascar,restauration,24,11,Friday,Friday,2023-06,Therese OUMAROU,682160068,2022-01-08,Yaounde,Nkomo,21.1,True
100157,CUST10499,2024-04-10 15:40:00,11.0,annulé,12158.0,Douala,Nkolmesseng,papeterie,8,15,Wednesday,Wednesday,2024-04,Modibo MAROUF,667887757,2021-12-08,Douala,Beedi,44.4,True
100158,CUST10736,2023-03-14 23:40:00,97.8,en_retard,4966.0,Douala,Bonapriso,papeterie,34,23,Tuesday,Tuesday,2023-03,EKANI Pierre,650477742,2024-01-24,Yaounde,Etoudi,,True
100159,CUST10101,2023-02-26 22:14:00,45.7,livré,12783.0,Yaounde,Etoudi,epicerie,5,22,Sunday,Sunday,2023-02,TEGUIA Marlène,652235350,2024-10-02,Douala,Ngodi-Bakoko,24.6,True
100160,CUST11178,2025-03-03 07:14:00,44.9,livré,5327.0,Douala,Village,produit frais,33,7,Monday,Monday,2025-03,Serge ABATE,688270025,2021-08-12,Douala,Ndogpassi,56.3,True
100161,CUST10157,2023-06-09 09:34:00,104.6,en retard,149796.0,Yaounde,Mokolo,electronique,34,9,Wednesday,Friday,2023-06,COULIBALY Rodrigue,693926371,2024-06-11,Douala,New-Bell,45.6,True
100162,CUST10377,2024-09-26 16:24:00,25.4,livré,361084.0,Douala,Bepanda,electronique,33,16,Thursday,Thursday,2024-09,Didier doumbia,(+237)645496015,2024-05-12,Douala,Bali,68.6,True
100163,CUST10333,2024-06-30 10:06:00,19.4,livré,8318.0,Bafoussam,Lekie,boisson,5,10,Sunday,Sunday,2024-06,Mireille CISSE,00237652462441183468,2021-08-26,Douala,Bepanda,19.6,True
100164,CUST10291,2023-06-12 20:22:00,43.3,livré,50000.0,Yaounde,Bastos,inconnu,4,20,Monday,Monday,2023-06,Aurelie fotso,666775103,2024-11-16,Douala,Beedi,19.7,True
100165,CUST10663,2024-05-25 15:40:00,29.3,livré,272409.0,Bafoussam,Mossap,electronique,15,15,Saturday,Saturday,2024-05,Pauline ELA,627129912,2021-06-19,Douala,Mboppi,58.2,True
100166,CUST11977,2022-08-13 10:33:00,40.2,livré,16163.0,Douala,Logbessou,pharmacie,34,10,Saturday,Saturday,2022-08,Serge OBAMA,626706752,2024-04-03,Douala,Mboppi,32.4,True
100167,CUST10062,2024-10-13 00:00:00,106.9,en_retard,11760.0,Yaounde,Nkomo,boisson,36,0,Sunday,Sunday,2024-10,Paul FOMEKONG,00237648840994417632,2024-04-04,Yaounde,Melen,23.3,True
100168,CUST10275,2023-12-05 20:43:00,25.0,livré,3659.0,Douala,PK12,hygiene,3,20,Tuesday,Tuesday,2023-12,CARINE BIKELE,622517517,2024-04-09,Douala,Akwa,37.3,True
100169,CUST10124,2025-01-10 11:03:00,25.5,livré,9234.0,Bafoussam,Pefura,produit frais,19,11,Friday,Friday,2025-01,ARMEL MFOU,00237622201654753018,2022-11-28,Bafoussam,Lekie,38.8,True
100170,CUST12079,2023-08-04 18:48:00,18.4,annule,4310.0,Yaounde,Nkol-Eton,produit frais,9,18,Friday,Friday,2023-08,Sandrine MONGO,699635939,2021-07-24,Douala,Mboppi,45.6,True
100171,CUST11777,2023-05-01 00:00:00,45.7,livré,16010.0,Douala,Bonabéri,epicerie,31,0,Monday,Monday,2023-05,Eric BIYA,628463709,2024-07-06,Douala,Yassa,50.5,True
100172,CUST11250,2024-09-19 05:45:00,50.0,livré,54600.0,Douala,Beedi,articles menagers,19,5,Thursday,Thursday,2024-09,Raoul KAMGA,00237627738187909418,2023-03-25,Douala,Bonabéri,21.1,True
100173,CUST10509,2024-03-06 11:56:00,38.0,livré,9995.0,Douala,Village,boisson,35,11,Monday,Wednesday,2024-03,Eric MAROUF,00237651511484741426,2023-12-15,Douala,Nyalla,52.7,True
100174,CUST10545,2023-12-10 00:00:00,49.4,livré,2601.0,Douala,Makepe,hygiene,43,0,Sunday,Sunday,2023-12,Marcel BIKELE,00237648089166401696,2023-01-30,Douala,Nyalla,83.0,True
100175,CUST10347,2023-07-17 07:21:00,242.2,en_retard,26884.0,Douala,Bonamoussadi,pharmacie,26,7,Monday,Monday,2023-07,Denise BARRY,00237611250299308417,2021-12-25,Bafoussam,Baham-Route,49.7,True
100176,CUST10028,2025-02-25 19:31:00,224.6,en_retard,9254.0,Douala,PK8,restauration,40,19,Tuesday,Tuesday,2025-02,Marcel BARRY,647338124,2023-03-10,Yaounde,Madagascar,100.0,True
100177,CUST10289,2022-10-04 14:28:00,44.5,livré,4436.0,Douala,New-Bell,inconnu,7,14,Tuesday,Tuesday,2022-10,BOUBACAR BIKELE,671070189,2024-05-27,Yaounde,Mimboman,24.4,True
100178,CUST90829,2022-05-03 00:00:00,74.9,livré,5940.0,Douala,Cité des Palmiers,produit frais,37,0,Tuesday,Tuesday,2022-05,,,,,,,True
100179,CUST10571,2023-04-07 11:54:00,24.2,livre,25586.0,Bafoussam,Ndiengdam,cosmetique,8,11,Friday,Friday,2023-04,Boubacar COULIBALY,(+237)642747037,2021-01-05,Douala,PK12,10.6,False
100180,CUST10166,2024-04-12 18:04:00,61.4,livré,27717.0,Douala,Mboppi,inconnu,30,18,Wednesday,Friday,2024-04,Sylvain tamba,682394227,2023-05-06,Yaounde,Etoudi,24.2,True
100181,CUST11837,2024-12-21 16:31:00,7.7,annulé,33996.0,Yaounde,Tsinga,cosmetique,24,16,Saturday,Saturday,2024-12,BILONG Aminata,646613428,2021-06-15,Bafoussam,Bamougoum,82.2,True
100182,CUST10326,2022-11-03 19:38:00,74.2,livré,55698.0,Yaounde,Nkomo,articles menagers,14,19,Friday,Thursday,2022-11,Moussa MINLO,(+237)693131979,2023-04-07,Yaounde,Mvog-Mbi,73.7,True
100183,CUST11535,2024-04-14 00:00:00,63.0,livré,12000.0,Douala,Bepanda,produit frais,43,0,Sunday,Sunday,2024-04,Bertille TCHIEMEGNI,686181117,2021-07-24,Douala,Bonamoussadi,84.9,True
100184,CUST10218,2023-07-18 17:37:00,45.7,livré,,Douala,Ndokotti,vetement,45,17,Tuesday,Tuesday,2023-07,DJOUMESSI Flore,00237694705205664956,2023-06-23,Yaounde,Mimboman,95.9,True
100185,CUST10121,2024-05-25 23:28:00,45.7,en_cours,,Douala,Ndokotti,hygiene,21,23,Saturday,Saturday,2024-05,Moussa EPEE,00237628566572467854,2023-06-20,Douala,Bonapriso,24.5,True
100186,CUST11723,2022-06-08 10:35:00,45.7,livré,34278.0,Douala,Bonabéri,cosmetique,26,10,Saturday,Wednesday,2022-06,Patricia EBOUELE,661998170,2022-05-18,Douala,Deido,,True
100187,CUST11390,2023-01-27 13:52:00,14.9,annule,47182.0,Yaounde,Nlongkak,articles menagers,21,13,Friday,Friday,2023-01,Franck FOUDA,670166480,2021-06-22,Douala,PK8,57.1,True
100188,CUST10769,2024-08-08 20:30:00,15.3,annulé,3782.0,Bafoussam,Kamkop,boisson,41,20,Thursday,Thursday,2024-08,ALAIN NDOUMBE,689520597,2022-02-25,Yaounde,Emana,40.0,True
100189,CUST10575,2023-10-26 00:00:00,27.6,annulé,8417.0,Douala,Beedi,epicerie,29,0,Thursday,Thursday,2023-10,Jules NDONGO,624305904,2022-04-09,Douala,Bonamoussadi,100.0,True
100190,CUST11863,2023-07-17 00:00:00,45.7,livré,14947.0,Douala,Bonabéri,restauration,38,0,Monday,Monday,2023-07,Josephine MAHAMADOU,628468304,2023-08-20,Yaounde,Biyem-Assi,27.2,True
100191,CUST11436,2024-04-19 05:24:00,32.1,livré,14081.0,Douala,Makepe,restauration,24,5,Friday,Friday,2024-04,Marcel bilong,697874085,2021-08-26,Bafoussam,Bamendzi,16.2,True
100192,CUST10522,2023-01-11 18:16:00,63.3,livré,9241.0,Douala,Deido,inconnu,44,18,Wednesday,Wednesday,2023-01,MARLÈNE IBRAHIM,692613013,2021-10-25,Yaounde,Madagascar,100.0,True
100193,CUST10934,2023-12-11 18:32:00,45.1,livré,10330.0,Bafoussam,Ngouache,boisson,36,18,Monday,Monday,2023-12,Mireille MAROUF,641329612,2023-04-20,Douala,Beedi,7.3,True
100194,CUST11780,2023-09-18 18:07:00,45.7,livré,41693.0,Bafoussam,Lekie,articles menagers,1,18,Monday,Monday,2023-09,KENFACK Marie,649700543,2025-01-01,Douala,PK12,72.4,True
100195,CUST11024,2022-12-03 00:00:00,47.3,livré,25000.0,Yaounde,Nkomo,epicerie,28,0,Saturday,Saturday,2022-12,ESSAMA Estelle,679583757,2024-09-13,Yaounde,Omnisport,,True
100196,CUST11187,2023-08-07 20:56:00,88.5,en_retard,3052.0,Douala,Ndogpassi,hygiene,11,20,Monday,Monday,2023-08,HONORÉ DJOUMESSI,611261301,2023-10-24,Douala,Ndogpassi,45.7,True
100197,CUST10632,2025-01-03 08:53:00,89.6,livré,19243.0,Douala,Akwa,cosmetique,33,8,Friday,Friday,2025-01,Marlène FEZE,665804273,2023-02-02,Douala,Bonanjo,,True
100198,CUST11209,2024-10-24 11:02:00,45.7,en_cours,28072.0,Douala,Bepanda,inconnu,12,11,Thursday,Thursday,2024-10,ETOA Lydie,658178682,2023-08-29,Bafoussam,Baham-Route,28.2,True
100199,CUST11441,2024-07-12 16:07:00,36.9,livré,18000.0,Douala,Nyalla,restauration,44,16,Saturday,Friday,2024-07,PATRICK MBARGA,670606674,2022-10-01,Douala,Logbessou,44.9,True
100200,CUST11471,2023-09-27 00:00:00,32.2,livré,8357.0,Yaounde,Melen,boisson,22,0,Wednesday,Wednesday,2023-09,NGANSO Céline,699927658,2023-04-05,Yaounde,Madagascar,29.4,True
100201,CUST10009,2023-04-02 09:32:00,60.7,en_retard,91901.0,Bafoussam,Tougang,vetement,15,9,Sunday,Sunday,2023-04,Raoul NDJOCK,621668732,2023-03-13,Douala,Bonanjo,42.8,True
100202,CUST10842,2025-03-07 00:00:00,188.5,en_retard,45000.0,Yaounde,Mendong,cosmetique,32,0,Friday,Friday,2025-03,DIALLO Boubacar,689133014,2021-05-29,Bafoussam,Ngouache,51.2,True
100203,CUST10124,2025-02-16 07:00:00,10.8,annulé,38380.0,Douala,Deido,pharmacie,15,7,Sunday,Sunday,2025-02,ARMEL MFOU,00237622201654753018,2022-11-28,Bafoussam,Lekie,38.8,True
100204,CUST11371,2025-12-01 12:48:00,35.3,livré,8785.0,Douala,Nyalla,produit frais,12,12,Sunday,Monday,2025-12,NKOLO Achille,624754064,2023-05-23,Douala,Bonamoussadi,9.7,True
100205,CUST10838,2022-11-30 00:00:00,98.8,livré,6570.0,Yaounde,Jouvence,hygiene,4,0,Wednesday,Wednesday,2022-11,Honoré mongo,635708194,2022-03-24,Douala,Ngodi-Bakoko,56.8,True
100206,CUST10830,2024-10-23 00:00:00,49.7,livré,11142.0,Bafoussam,Lekie,restauration,29,0,Wednesday,Wednesday,2024-10,BALENG Thierry,643742830,2023-01-20,Douala,Ndogpassi,45.0,True
100207,CUST10031,2025-02-01 00:00:00,89.7,en_retard,4572.0,Yaounde,Madagascar,restauration,4,0,Saturday,Saturday,2025-02,BALDE Gaston,666722344,2022-12-01,Douala,Logbessou,19.8,True
100208,CUST10924,2024-01-16 00:00:00,45.7,en_cours,,Yaounde,Jouvence,inconnu,9,0,Tuesday,Tuesday,2024-01,NJOH Hamidou,(+237)670465583,2023-12-13,Yaounde,Essos,24.7,True
100209,CUST10908,2023-12-15 07:11:00,80.6,livré,10896.0,Douala,Bepanda,restauration,45,7,Friday,Friday,2023-12,Thierry NKOUAM,(+237)691823275,2021-04-27,Bafoussam,Bamendzi,31.6,True
100210,CUST17157,2023-12-15 17:30:00,40.9,livré,18000.0,Bafoussam,Djeleng,restauration,38,17,Friday,Friday,2023-12,,,,,,,True
100211,CUST11795,2023-12-21 14:28:00,26.1,annulé,7847.0,Bafoussam,Baham-Route,boisson,1,14,Thursday,Thursday,2023-12,Isabelle bello,693851247,2023-01-18,Bafoussam,Lekie,30.9,True
100212,CUST11463,2024-11-10 21:26:00,41.1,livré,25058.0,Yaounde,Biyem-Assi,inconnu,6,21,Sunday,Sunday,2024-11,Nadine ntongo,660015814,2022-04-14,Bafoussam,Djeleng,63.6,True
100213,CUST11771,2023-07-17 18:13:00,63.4,livré,-4851.0,Yaounde,Etoudi,electronique,6,18,Monday,Monday,2023-07,Nadège NTONGO,634194479,2024-02-11,Douala,Ndokotti,55.9,True
100214,CUST10015,2024-08-12 00:00:00,56.7,en_retard,20763.0,Bafoussam,Tamdja,epicerie,37,0,Monday,Monday,2024-08,Wilfried ATEBA,639345092,2024-11-16,Yaounde,Omnisport,37.4,True
100215,CUST11812,2025-05-01 00:00:00,83.0,en_retard,11294.0,Douala,Ndog-Bong,epicerie,46,0,Sunday,Thursday,2025-05,Solange njoh,00237659370777417692,2022-10-10,Douala,Village,48.3,True
100216,CUST17362,2022-09-07 21:46:00,45.1,livré,11906.0,Yaounde,Essos,inconnu,30,21,Saturday,Wednesday,2022-09,TRAORE Gustave,664362516,2021-03-17,Yaounde,Madagascar,37.4,True
100217,CUST11490,2025-03-01 00:00:00,28.9,livre,24662.0,Douala,Makepe,inconnu,16,0,Saturday,Saturday,2025-03,KEITA Marie,00237624524825408925,2023-09-21,Douala,Nyalla,20.8,True
100218,CUST10692,2023-10-18 09:15:00,44.3,livré,4225.0,Yaounde,Messa,papeterie,42,9,Wednesday,Wednesday,2023-10,ABDOU COULIBALY,612601580,2024-05-11,Douala,Village,56.0,True
100219,CUST11665,2023-05-10 17:09:00,84.1,livré,1872.0,Douala,Ndogpassi,boisson,10,17,Wednesday,Wednesday,2023-05,Régine NDOUMBE,00237669023966853074,2021-01-06,Douala,Makepe,,True
100220,CUST10888,2023-04-21 00:00:00,101.1,en_retard,50000.0,Douala,PK8,inconnu,44,0,Friday,Friday,2023-04,Prosper belinga,621432787,2024-07-18,Yaounde,Biyem-Assi,34.4,True
100221,CUST17333,2022-10-14 00:00:00,32.8,livre,6619.0,Douala,Cité des Palmiers,papeterie,35,0,Friday,Friday,2022-10,Florent FOUDA,683542887,2024-03-19,Douala,Bonapriso,16.7,True
100222,CUST10564,2022-02-06 19:16:00,69.3,livré,18226.0,Douala,Logbessou,inconnu,22,19,Sunday,Sunday,2022-02,MAROUF Hawa,665625330,2022-03-06,Douala,PK12,19.8,True
100223,CUST11260,2024-05-13 00:00:00,45.7,livré,14861.0,Douala,Bonanjo,cosmetique,16,0,Monday,Monday,2024-05,TOURE Stéphane,655461591,2023-08-21,Yaounde,Emana,12.6,True
100224,CUST10080,2023-08-28 00:00:00,32.1,livré,7270.0,Douala,Bonabéri,vetement,2,0,Monday,Monday,2023-08,NDZANA Joël,(+237)695225343,2024-08-13,Yaounde,Santa Barbara,75.0,True
100225,CUST10940,2023-04-30 17:41:00,74.9,livré,8000.0,Douala,Kotto,hygiene,41,17,Sunday,Sunday,2023-04,ESSAMA Larissa,667061186,2024-07-30,Yaounde,Mvog-Mbi,72.1,True
100226,CUST11999,2022-06-14 12:16:00,77.6,en_retard,10310.0,Douala,Nkolmesseng,pharmacie,40,12,Tuesday,Tuesday,2022-06,Yvette ETOUNDI,623770458,2021-01-04,Yaounde,Mimboman,7.4,True
100227,CUST11621,2023-02-08 18:52:00,55.6,livré,11506.0,Yaounde,Obili,epicerie,19,18,Wednesday,Wednesday,2023-02,Astride ngoufo,00237680325062446065,2022-11-12,Douala,Ndog-Bong,47.1,True
100228,CUST10931,2022-08-15 00:00:00,41.4,livré,45000.0,Yaounde,Nkomo,cosmetique,38,0,Monday,Monday,2022-08,MAROUF Honoré,647945817,2023-04-27,Yaounde,Madagascar,90.7,True
100229,CUST10216,2025-03-01 00:31:00,41.2,livré,14487.0,Yaounde,Mendong,restauration,28,0,Friday,Saturday,2025-03,ISSA Boris,610965138,2022-03-10,Douala,Ndog-Bong,100.0,True
100230,CUST17111,2024-11-22 13:01:00,32.3,annulé,81931.0,Yaounde,Emana,vetement,43,13,Friday,Friday,2024-11,Régine LOBE,697260863,2024-01-27,Bafoussam,Lekie,27.3,True
100231,CUST10479,2024-05-15 15:22:00,133.2,en_retard,4742.0,Douala,Ndokotti,restauration,38,15,Wednesday,Wednesday,2024-05,,,,,,,True
100232,CUST11230,2023-01-21 11:31:00,36.4,livré,7418.0,Douala,Bonamoussadi,produit frais,3,11,Saturday,Saturday,2023-01,Aminata TALLA,643638559,2023-01-29,Yaounde,Biyem-Assi,38.7,True
100233,CUST10502,2023-09-16 12:35:00,50.3,livré,6600.0,Douala,Ndokotti,epicerie,10,12,Saturday,Saturday,2023-09,ATEBA Wilfried,654318698,2021-12-10,Douala,PK12,53.5,True
100234,CUST11692,2025-03-14 18:36:00,43.6,livré,18000.0,Bafoussam,Famla,restauration,29,18,Friday,Friday,2025-03,Carine DJOUMESSI,687890494,2022-12-05,Douala,Beedi,47.1,True
100235,CUST11031,2023-01-11 00:00:00,19.7,annulé,18000.0,Yaounde,Nlongkak,restauration,23,0,Wednesday,Wednesday,2023-01,Gaston KENFACK,637321124,2021-10-25,Bafoussam,Centre Ville,36.7,True
100236,CUST11123,2024-02-07 16:20:00,42.4,livré,6254.0,Yaounde,Santa Barbara,boisson,6,16,Tuesday,Wednesday,2024-02,Fatoumata SANGARE,665026398,2021-10-20,Yaounde,Biyem-Assi,,True
100237,CUST11422,2024-08-17 00:00:00,160.5,en_retard,12665.0,Douala,Bonanjo,restauration,20,0,Saturday,Saturday,2024-08,Wilfried takam,694970119,2024-04-26,Bafoussam,Bamendzi,14.1,True
100238,CUST11767,2024-06-28 00:00:00,77.8,en_retard,445722.0,Bafoussam,Tougang,electronique,14,0,Friday,Friday,2024-06,,,,,,,True
100239,CUST10080,2023-12-03 10:22:00,51.1,livré,18000.0,Yaounde,Nlongkak,restauration,45,10,Sunday,Sunday,2023-12,NDZANA Joël,(+237)695225343,2024-08-13,Yaounde,Santa Barbara,75.0,True
100240,CUST10838,2022-11-17 00:00:00,20.7,livré,4764.0,Bafoussam,Ngouache,papeterie,38,0,Thursday,Thursday,2022-11,Honoré mongo,635708194,2022-03-24,Douala,Ngodi-Bakoko,56.8,True
100241,CUST11288,2023-06-02 00:00:00,45.7,livré,17553.0,Douala,Ngodi-Bakoko,inconnu,25,0,Friday,Friday,2023-06,Hawa ABOUNA,654024257,2022-03-29,Douala,Bonabéri,2.9,True
100242,CUST11247,2024-10-31 13:08:00,54.0,livré,4170.0,Yaounde,Emana,hygiene,41,13,Thursday,Thursday,2024-10,Margot akono,(+237)665767881,2022-07-15,Yaounde,Santa Barbara,12.1,True
100243,CUST10468,2024-10-10 00:00:00,44.8,livré,67820.0,Douala,Kotto,pharmacie,22,0,Thursday,Thursday,2024-10,Alain NDIKUM,00237678371272348727,2024-03-17,Bafoussam,Bamougoum,18.7,True
100244,CUST10000,2022-06-25 15:40:00,30.4,livré,45000.0,Bafoussam,Tougang,cosmetique,47,15,Saturday,Saturday,2022-06,NGOUFO Aminata,695822412,2021-08-24,Yaounde,Mimboman,8.7,True
100245,CUST10436,2024-01-10 17:59:00,198.0,en_retard,,Douala,Ngodi-Bakoko,produit frais,18,17,Wednesday,Wednesday,2024-01,Honoré NGUEFACK,631810617,2022-04-07,Douala,Beedi,56.2,True
100246,CUST10158,2024-05-17 08:12:00,33.0,livré,9021.0,Bafoussam,Bamougoum,boisson,41,8,Friday,Friday,2024-05,Marlène feudjio,00237650056581276287,2024-01-14,Douala,Ndog-Bong,15.3,True
100247,CUST11928,2024-01-14 20:41:00,16.6,livré,20842.0,Bafoussam,Bamendzi,epicerie,34,20,Sunday,Sunday,2024-01,Raoul NDIKUM,661926331,2024-02-19,Douala,Kotto,43.6,True
100248,CUST10729,2023-05-06 14:46:00,32.6,livré,17855.0,Douala,Bonabéri,inconnu,41,14,Monday,Saturday,2023-05,Rodrigue kenfack,00237663238057425786,2023-01-21,Bafoussam,Famla,72.6,False
100249,CUST11576,2024-08-13 13:22:00,39.3,livré,190200.0,Douala,Nkolmesseng,electronique,29,13,Tuesday,Tuesday,2024-08,Céline bikele,648848936,2022-05-25,Douala,Deido,100.0,True
100250,CUST11706,2024-01-21 17:21:00,58.0,livré,6338.0,Douala,Logbessou,produit frais,35,17,Sunday,Sunday,2024-01,YVETTE LOBE,623891786,2024-07-31,Yaounde,Briqueterie,48.5,True
100251,CUST10122,2023-12-01 17:55:00,89.2,livré,8412.0,Douala,Bonabéri,boisson,17,17,Friday,Friday,2023-12,Mariama ALI,678387461,2023-08-01,Bafoussam,Famla,44.3,True
100252,CUST10650,2025-03-12 09:45:00,109.0,en_retard,500000.0,Douala,Bonapriso,electronique,9,9,Wednesday,Wednesday,2025-03,Nadège assoumou,00237639600202631817,2024-05-08,Bafoussam,Mossap,100.0,True
100253,CUST12028,2024-03-17 21:08:00,41.3,livré,-766.0,Yaounde,Nlongkak,epicerie,40,21,Sunday,Sunday,2024-03,BOUBACAR NJOH,668810561,2024-03-27,Yaounde,Nlongkak,24.4,True
100254,CUST11078,2023-06-25 13:23:00,46.0,livré,16314.0,Yaounde,Obili,cosmetique,13,13,Sunday,Sunday,2023-06,Raoul NKOLO,610344303,2023-12-02,Douala,Nyalla,15.6,True
100255,CUST10108,2025-03-12 09:58:00,45.7,livré,98177.0,Yaounde,Elig-Edzoa,electronique,19,9,Wednesday,Wednesday,2025-03,Rodrigue FOFANA,629175900,2022-02-23,Douala,Logbessou,100.0,True
100256,CUST10347,2024-07-16 09:14:00,36.5,livré,4710.0,Bafoussam,Pefura,produit frais,44,9,Tuesday,Tuesday,2024-07,Denise BARRY,00237611250299308417,2021-12-25,Bafoussam,Baham-Route,49.7,True
100257,CUST17182,2023-11-05 12:38:00,27.4,annulé,17792.0,Yaounde,Nkol-Eton,epicerie,26,12,Sunday,Sunday,2023-11,,,,,,,True
100258,CUST11617,2024-04-18 19:21:00,45.7,livré,5476.0,Yaounde,Messa,restauration,41,19,Thursday,Thursday,2024-04,YVETTE NDIKUM,642657384,2023-07-25,Bafoussam,Ndiengdam,60.5,True
